CLEARING_TEXTO,FCS_ESTACION_RUTABUS,TISC_PERFIL,Count
16/03/2020,(40001) Juan Pablo II,(002) Adulto Mayor,104
16/03/2020,(40001) Juan Pablo II,(005) Discapacidad,78
16/03/2020,(40001) Juan Pablo II,(006) Apoyo Ciudadano,621
16/03/2020,(40002) Manitas,(002) Adulto Mayor,74
16/03/2020,(40002) Manitas,(005) Discapacidad,31
16/03/2020,(40002) Manitas,(006) Apoyo Ciudadano,521
16/03/2020,(40003) Mirador del Paraiso,(002) Adulto Mayor,224
16/03/2020,(40003) Mirador del Paraiso,(005) Discapacidad,144
16/03/2020,(40003) Mirador del Paraiso,(006) Apoyo Ciudadano,1405
16/03/2020,(57503) Ampliacion San Mateo,(002) Adulto Mayor,499
16/03/2020,(57503) Ampliacion San Mateo,(005) Discapacidad,111
16/03/2020,(57503) Ampliacion San Mateo,(006) Apoyo Ciudadano,1111
17/03/2020,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,2618
17/03/2020,(02000) Cabecera Autopista Norte,(005) Discapacidad,664
17/03/2020,(02000) Cabecera Autopista Norte,(006) Apoyo Ciudadano,4096
17/03/2020,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,345
17/03/2020,(02001) Centro Comercial Santa Fe,(005) Discapacidad,47
17/03/2020,(02001) Centro Comercial Santa Fe,(006) Apoyo Ciudadano,337
17/03/2020,(02101) Toberín,(002) Adulto Mayor,914
17/03/2020,(02101) Toberín,(005) Discapacidad,151
17/03/2020,(02101) Toberín,(006) Apoyo Ciudadano,894
17/03/2020,(02102) Calle 161,(002) Adulto Mayor,233
17/03/2020,(02102) Calle 161,(005) Discapacidad,50
17/03/2020,(02102) Calle 161,(006) Apoyo Ciudadano,236
17/03/2020,(02103) Mazurén,(002) Adulto Mayor,266
17/03/2020,(02103) Mazurén,(005) Discapacidad,29
17/03/2020,(02103) Mazurén,(006) Apoyo Ciudadano,229
17/03/2020,(02104) Calle 146,(002) Adulto Mayor,578
17/03/2020,(02104) Calle 146,(005) Discapacidad,83
17/03/2020,(02104) Calle 146,(006) Apoyo Ciudadano,517
17/03/2020,(02105) Calle 142,(002) Adulto Mayor,644
17/03/2020,(02105) Calle 142,(005) Discapacidad,67
17/03/2020,(02105) Calle 142,(006) Apoyo Ciudadano,669
17/03/2020,(02200) Alcalá,(002) Adulto Mayor,1148
17/03/2020,(02200) Alcalá,(005) Discapacidad,170
17/03/2020,(02200) Alcalá,(006) Apoyo Ciudadano,1630
17/03/2020,(02201) Prado,(002) Adulto Mayor,541
17/03/2020,(02201) Prado,(005) Discapacidad,84
17/03/2020,(02201) Prado,(006) Apoyo Ciudadano,758
17/03/2020,(02202) Calle 127,(002) Adulto Mayor,797
17/03/2020,(02202) Calle 127,(005) Discapacidad,178
17/03/2020,(02202) Calle 127,(006) Apoyo Ciudadano,1314
17/03/2020,(02204) Pepe Sierra,(002) Adulto Mayor,661
17/03/2020,(02204) Pepe Sierra,(005) Discapacidad,165
17/03/2020,(02204) Pepe Sierra,(006) Apoyo Ciudadano,1189
17/03/2020,(02205) Calle 106,(002) Adulto Mayor,546
17/03/2020,(02205) Calle 106,(005) Discapacidad,142
17/03/2020,(02205) Calle 106,(006) Apoyo Ciudadano,742
17/03/2020,(02300) Calle 100,(002) Adulto Mayor,1633
17/03/2020,(02300) Calle 100,(005) Discapacidad,462
17/03/2020,(02300) Calle 100,(006) Apoyo Ciudadano,2663
17/03/2020,(02302) Virrey,(002) Adulto Mayor,551
17/03/2020,(02302) Virrey,(005) Discapacidad,130
17/03/2020,(02302) Virrey,(006) Apoyo Ciudadano,1034
17/03/2020,(02303) Calle 85,(002) Adulto Mayor,698
17/03/2020,(02303) Calle 85,(005) Discapacidad,180
17/03/2020,(02303) Calle 85,(006) Apoyo Ciudadano,1049
17/03/2020,(02304) Heroes,(002) Adulto Mayor,726
17/03/2020,(02304) Heroes,(005) Discapacidad,172
17/03/2020,(02304) Heroes,(006) Apoyo Ciudadano,1198
17/03/2020,(02502) Terminal,(002) Adulto Mayor,311
17/03/2020,(02502) Terminal,(005) Discapacidad,61
17/03/2020,(02502) Terminal,(006) Apoyo Ciudadano,415
17/03/2020,(03000) Portal Suba,(002) Adulto Mayor,2363
17/03/2020,(03000) Portal Suba,(005) Discapacidad,653
17/03/2020,(03000) Portal Suba,(006) Apoyo Ciudadano,3490
17/03/2020,(03001) LA CAMPIÑA,(002) Adulto Mayor,376
17/03/2020,(03001) LA CAMPIÑA,(005) Discapacidad,86
17/03/2020,(03001) LA CAMPIÑA,(006) Apoyo Ciudadano,385
17/03/2020,(03002) SUBA - TV- 91,(002) Adulto Mayor,320
17/03/2020,(03002) SUBA - TV- 91,(005) Discapacidad,93
17/03/2020,(03002) SUBA - TV- 91,(006) Apoyo Ciudadano,447
17/03/2020,(03003) 21 ANGELES,(002) Adulto Mayor,111
17/03/2020,(03003) 21 ANGELES,(005) Discapacidad,25
17/03/2020,(03003) 21 ANGELES,(006) Apoyo Ciudadano,129
17/03/2020,(03004) GRATAMIRA,(002) Adulto Mayor,36
17/03/2020,(03004) GRATAMIRA,(005) Discapacidad,6
17/03/2020,(03004) GRATAMIRA,(006) Apoyo Ciudadano,68
17/03/2020,(03005) SUBA - AV. BOYACA,(002) Adulto Mayor,238
17/03/2020,(03005) SUBA - AV. BOYACA,(005) Discapacidad,48
17/03/2020,(03005) SUBA - AV. BOYACA,(006) Apoyo Ciudadano,479
17/03/2020,(03006) NIZA - CALLE 127,(002) Adulto Mayor,382
17/03/2020,(03006) NIZA - CALLE 127,(005) Discapacidad,85
17/03/2020,(03006) NIZA - CALLE 127,(006) Apoyo Ciudadano,525
17/03/2020,(03007) HUMEDAL CORDOBA,(002) Adulto Mayor,85
17/03/2020,(03007) HUMEDAL CORDOBA,(005) Discapacidad,22
17/03/2020,(03007) HUMEDAL CORDOBA,(006) Apoyo Ciudadano,174
17/03/2020,(03009) Av. Suba- Calle 116,(002) Adulto Mayor,396
17/03/2020,(03009) Av. Suba- Calle 116,(005) Discapacidad,101
17/03/2020,(03009) Av. Suba- Calle 116,(006) Apoyo Ciudadano,602
17/03/2020,(03010) PUENTE LARGO,(002) Adulto Mayor,290
17/03/2020,(03010) PUENTE LARGO,(005) Discapacidad,71
17/03/2020,(03010) PUENTE LARGO,(006) Apoyo Ciudadano,481
17/03/2020,(03011) SUBA - CALLE 100,(002) Adulto Mayor,424
17/03/2020,(03011) SUBA - CALLE 100,(005) Discapacidad,114
17/03/2020,(03011) SUBA - CALLE 100,(006) Apoyo Ciudadano,562
17/03/2020,(03012) SUBA - CALLE 95,(002) Adulto Mayor,264
17/03/2020,(03012) SUBA - CALLE 95,(005) Discapacidad,75
17/03/2020,(03012) SUBA - CALLE 95,(006) Apoyo Ciudadano,443
17/03/2020,(03013) RIO NEGRO,(002) Adulto Mayor,166
17/03/2020,(03013) RIO NEGRO,(005) Discapacidad,54
17/03/2020,(03013) RIO NEGRO,(006) Apoyo Ciudadano,376
17/03/2020,(03014) SAN MARTIN,(002) Adulto Mayor,44
17/03/2020,(03014) SAN MARTIN,(005) Discapacidad,8
17/03/2020,(03014) SAN MARTIN,(006) Apoyo Ciudadano,68
17/03/2020,(04000) Cabecera Calle 80,(002) Adulto Mayor,2686
17/03/2020,(04000) Cabecera Calle 80,(005) Discapacidad,539
17/03/2020,(04000) Cabecera Calle 80,(006) Apoyo Ciudadano,2356
17/03/2020,(04001) Quirigua,(002) Adulto Mayor,185
17/03/2020,(04001) Quirigua,(005) Discapacidad,48
17/03/2020,(04001) Quirigua,(006) Apoyo Ciudadano,170
17/03/2020,(04002) Carrera 90,(002) Adulto Mayor,364
17/03/2020,(04002) Carrera 90,(005) Discapacidad,59
17/03/2020,(04002) Carrera 90,(006) Apoyo Ciudadano,318
17/03/2020,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,401
17/03/2020,(04003) Avenida Ciudad de Cali,(005) Discapacidad,106
17/03/2020,(04003) Avenida Ciudad de Cali,(006) Apoyo Ciudadano,740
17/03/2020,(04004) La Granja,(002) Adulto Mayor,249
17/03/2020,(04004) La Granja,(005) Discapacidad,66
17/03/2020,(04004) La Granja,(006) Apoyo Ciudadano,304
17/03/2020,(04100) Carrera 77,(002) Adulto Mayor,314
17/03/2020,(04100) Carrera 77,(005) Discapacidad,72
17/03/2020,(04100) Carrera 77,(006) Apoyo Ciudadano,490
17/03/2020,(04101) Minuto de Dios,(002) Adulto Mayor,207
17/03/2020,(04101) Minuto de Dios,(005) Discapacidad,37
17/03/2020,(04101) Minuto de Dios,(006) Apoyo Ciudadano,258
17/03/2020,(04102) Avenida Boyaca,(002) Adulto Mayor,331
17/03/2020,(04102) Avenida Boyaca,(005) Discapacidad,77
17/03/2020,(04102) Avenida Boyaca,(006) Apoyo Ciudadano,442
17/03/2020,(04103) Las Ferias,(002) Adulto Mayor,203
17/03/2020,(04103) Las Ferias,(005) Discapacidad,36
17/03/2020,(04103) Las Ferias,(006) Apoyo Ciudadano,282
17/03/2020,(04104) Avenida 68,(002) Adulto Mayor,373
17/03/2020,(04104) Avenida 68,(005) Discapacidad,69
17/03/2020,(04104) Avenida 68,(006) Apoyo Ciudadano,565
17/03/2020,(04105) Carrera 53,(002) Adulto Mayor,171
17/03/2020,(04105) Carrera 53,(005) Discapacidad,34
17/03/2020,(04105) Carrera 53,(006) Apoyo Ciudadano,239
17/03/2020,(04106) Carrera 47,(002) Adulto Mayor,154
17/03/2020,(04106) Carrera 47,(005) Discapacidad,32
17/03/2020,(04106) Carrera 47,(006) Apoyo Ciudadano,241
17/03/2020,(04107) Escuela Militar,(002) Adulto Mayor,84
17/03/2020,(04107) Escuela Militar,(005) Discapacidad,13
17/03/2020,(04107) Escuela Militar,(006) Apoyo Ciudadano,129
17/03/2020,(04108) El Polo,(002) Adulto Mayor,282
17/03/2020,(04108) El Polo,(005) Discapacidad,52
17/03/2020,(04108) El Polo,(006) Apoyo Ciudadano,422
17/03/2020,(05000) Portal Américas,(002) Adulto Mayor,2354
17/03/2020,(05000) Portal Américas,(005) Discapacidad,1360
17/03/2020,(05000) Portal Américas,(006) Apoyo Ciudadano,8524
17/03/2020,(05001) Patio Bonito,(002) Adulto Mayor,367
17/03/2020,(05001) Patio Bonito,(005) Discapacidad,180
17/03/2020,(05001) Patio Bonito,(006) Apoyo Ciudadano,1409
17/03/2020,(05002) Tintal,(002) Adulto Mayor,495
17/03/2020,(05002) Tintal,(005) Discapacidad,193
17/03/2020,(05002) Tintal,(006) Apoyo Ciudadano,1243
17/03/2020,(05005) Transversal 86,(002) Adulto Mayor,139
17/03/2020,(05005) Transversal 86,(005) Discapacidad,28
17/03/2020,(05005) Transversal 86,(006) Apoyo Ciudadano,180
17/03/2020,(05100) Banderas P. Central,(002) Adulto Mayor,1694
17/03/2020,(05100) Banderas P. Central,(005) Discapacidad,484
17/03/2020,(05100) Banderas P. Central,(006) Apoyo Ciudadano,1774
17/03/2020,(05101) Mandalay - Cr.73,(002) Adulto Mayor,127
17/03/2020,(05101) Mandalay - Cr.73,(005) Discapacidad,23
17/03/2020,(05101) Mandalay - Cr.73,(006) Apoyo Ciudadano,71
17/03/2020,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,243
17/03/2020,(05102) Av. Américas - Av. Boyacá,(005) Discapacidad,73
17/03/2020,(05102) Av. Américas - Av. Boyacá,(006) Apoyo Ciudadano,311
17/03/2020,(05103) Marsella,(002) Adulto Mayor,262
17/03/2020,(05103) Marsella,(005) Discapacidad,78
17/03/2020,(05103) Marsella,(006) Apoyo Ciudadano,376
17/03/2020,(05105) Pradera,(002) Adulto Mayor,453
17/03/2020,(05105) Pradera,(005) Discapacidad,220
17/03/2020,(05105) Pradera,(006) Apoyo Ciudadano,1015
17/03/2020,(05107) Américas - Cr.53,(002) Adulto Mayor,320
17/03/2020,(05107) Américas - Cr.53,(005) Discapacidad,104
17/03/2020,(05107) Américas - Cr.53,(006) Apoyo Ciudadano,644
17/03/2020,(06000) Portal Eldorado,(002) Adulto Mayor,1800
17/03/2020,(06000) Portal Eldorado,(005) Discapacidad,661
17/03/2020,(06000) Portal Eldorado,(006) Apoyo Ciudadano,3926
17/03/2020,(06001) Modelia,(002) Adulto Mayor,189
17/03/2020,(06001) Modelia,(005) Discapacidad,57
17/03/2020,(06001) Modelia,(006) Apoyo Ciudadano,448
17/03/2020,(06002) Normandía,(002) Adulto Mayor,203
17/03/2020,(06002) Normandía,(005) Discapacidad,53
17/03/2020,(06002) Normandía,(006) Apoyo Ciudadano,301
17/03/2020,(06100) Av. Rojas,(002) Adulto Mayor,205
17/03/2020,(06100) Av. Rojas,(005) Discapacidad,43
17/03/2020,(06100) Av. Rojas,(006) Apoyo Ciudadano,352
17/03/2020,(06101) El Tiempo,(002) Adulto Mayor,293
17/03/2020,(06101) El Tiempo,(005) Discapacidad,90
17/03/2020,(06101) El Tiempo,(006) Apoyo Ciudadano,573
17/03/2020,(06102) Salitre El Greco,(002) Adulto Mayor,305
17/03/2020,(06102) Salitre El Greco,(005) Discapacidad,99
17/03/2020,(06102) Salitre El Greco,(006) Apoyo Ciudadano,456
17/03/2020,(06103) CAN,(002) Adulto Mayor,251
17/03/2020,(06103) CAN,(005) Discapacidad,70
17/03/2020,(06103) CAN,(006) Apoyo Ciudadano,457
17/03/2020,(06104) Gobernación,(002) Adulto Mayor,193
17/03/2020,(06104) Gobernación,(005) Discapacidad,42
17/03/2020,(06104) Gobernación,(006) Apoyo Ciudadano,283
17/03/2020,(06105) Quinta Paredes,(002) Adulto Mayor,102
17/03/2020,(06105) Quinta Paredes,(005) Discapacidad,21
17/03/2020,(06105) Quinta Paredes,(006) Apoyo Ciudadano,165
17/03/2020,(06106) Recinto Ferial,(002) Adulto Mayor,176
17/03/2020,(06106) Recinto Ferial,(005) Discapacidad,47
17/03/2020,(06106) Recinto Ferial,(006) Apoyo Ciudadano,343
17/03/2020,(06107) Ciudad Universitaria,(002) Adulto Mayor,211
17/03/2020,(06107) Ciudad Universitaria,(005) Discapacidad,52
17/03/2020,(06107) Ciudad Universitaria,(006) Apoyo Ciudadano,307
17/03/2020,(06108) Concejo de Bogotá,(002) Adulto Mayor,145
17/03/2020,(06108) Concejo de Bogotá,(005) Discapacidad,58
17/03/2020,(06108) Concejo de Bogotá,(006) Apoyo Ciudadano,270
17/03/2020,(06109) Centro Memoria,(002) Adulto Mayor,206
17/03/2020,(06109) Centro Memoria,(005) Discapacidad,93
17/03/2020,(06109) Centro Memoria,(006) Apoyo Ciudadano,522
17/03/2020,(06111) Universidades,(002) Adulto Mayor,252
17/03/2020,(06111) Universidades,(005) Discapacidad,91
17/03/2020,(06111) Universidades,(006) Apoyo Ciudadano,528
17/03/2020,(07000) Portal Sur,(002) Adulto Mayor,2120
17/03/2020,(07000) Portal Sur,(005) Discapacidad,882
17/03/2020,(07000) Portal Sur,(006) Apoyo Ciudadano,6506
17/03/2020,(07001) PERDOMO,(002) Adulto Mayor,238
17/03/2020,(07001) PERDOMO,(005) Discapacidad,67
17/03/2020,(07001) PERDOMO,(006) Apoyo Ciudadano,471
17/03/2020,(07002) MADELENA,(002) Adulto Mayor,229
17/03/2020,(07002) MADELENA,(005) Discapacidad,52
17/03/2020,(07002) MADELENA,(006) Apoyo Ciudadano,344
17/03/2020,(07003) SEVILLANA,(002) Adulto Mayor,154
17/03/2020,(07003) SEVILLANA,(005) Discapacidad,46
17/03/2020,(07003) SEVILLANA,(006) Apoyo Ciudadano,284
17/03/2020,(07004) VENECIA,(002) Adulto Mayor,358
17/03/2020,(07004) VENECIA,(005) Discapacidad,131
17/03/2020,(07004) VENECIA,(006) Apoyo Ciudadano,868
17/03/2020,(07005) ALQUERIA,(002) Adulto Mayor,312
17/03/2020,(07005) ALQUERIA,(005) Discapacidad,84
17/03/2020,(07005) ALQUERIA,(006) Apoyo Ciudadano,535
17/03/2020,(07006) General Santander,(002) Adulto Mayor,289
17/03/2020,(07006) General Santander,(005) Discapacidad,98
17/03/2020,(07006) General Santander,(006) Apoyo Ciudadano,756
17/03/2020,(07007) NQS - Calle 38A Sur,(002) Adulto Mayor,269
17/03/2020,(07007) NQS - Calle 38A Sur,(005) Discapacidad,74
17/03/2020,(07007) NQS - Calle 38A Sur,(006) Apoyo Ciudadano,375
17/03/2020,(07008) NQS - Calle 30 Sur,(002) Adulto Mayor,142
17/03/2020,(07008) NQS - Calle 30 Sur,(005) Discapacidad,37
17/03/2020,(07008) NQS - Calle 30 Sur,(006) Apoyo Ciudadano,169
17/03/2020,(07009) SENA,(002) Adulto Mayor,342
17/03/2020,(07009) SENA,(005) Discapacidad,113
17/03/2020,(07009) SENA,(006) Apoyo Ciudadano,567
17/03/2020,(07010) Bosa,(002) Adulto Mayor,126
17/03/2020,(07010) Bosa,(005) Discapacidad,68
17/03/2020,(07010) Bosa,(006) Apoyo Ciudadano,586
17/03/2020,(07101) CASTELLANA,(002) Adulto Mayor,144
17/03/2020,(07101) CASTELLANA,(005) Discapacidad,44
17/03/2020,(07101) CASTELLANA,(006) Apoyo Ciudadano,388
17/03/2020,(07102) NQS - CALLE 75,(002) Adulto Mayor,257
17/03/2020,(07102) NQS - CALLE 75,(005) Discapacidad,73
17/03/2020,(07102) NQS - CALLE 75,(006) Apoyo Ciudadano,593
17/03/2020,(07103) AV. CHILE,(002) Adulto Mayor,482
17/03/2020,(07103) AV. CHILE,(005) Discapacidad,159
17/03/2020,(07103) AV. CHILE,(006) Apoyo Ciudadano,1011
17/03/2020,(07104) Simon Bolivar,(002) Adulto Mayor,370
17/03/2020,(07104) Simon Bolivar,(005) Discapacidad,91
17/03/2020,(07104) Simon Bolivar,(006) Apoyo Ciudadano,535
17/03/2020,(07105) MOVISTAR ARENA,(002) Adulto Mayor,260
17/03/2020,(07105) MOVISTAR ARENA,(005) Discapacidad,62
17/03/2020,(07105) MOVISTAR ARENA,(006) Apoyo Ciudadano,352
17/03/2020,(07106) EL CAMPIN,(002) Adulto Mayor,351
17/03/2020,(07106) EL CAMPIN,(005) Discapacidad,79
17/03/2020,(07106) EL CAMPIN,(006) Apoyo Ciudadano,527
17/03/2020,(07107) U. NACIONAL,(002) Adulto Mayor,295
17/03/2020,(07107) U. NACIONAL,(005) Discapacidad,53
17/03/2020,(07107) U. NACIONAL,(006) Apoyo Ciudadano,404
17/03/2020,(07108) Av. El Dorado,(002) Adulto Mayor,166
17/03/2020,(07108) Av. El Dorado,(005) Discapacidad,30
17/03/2020,(07108) Av. El Dorado,(006) Apoyo Ciudadano,185
17/03/2020,(07109) CAD,(002) Adulto Mayor,509
17/03/2020,(07109) CAD,(005) Discapacidad,119
17/03/2020,(07109) CAD,(006) Apoyo Ciudadano,759
17/03/2020,(07110) PALOQUEMAO,(002) Adulto Mayor,345
17/03/2020,(07110) PALOQUEMAO,(005) Discapacidad,113
17/03/2020,(07110) PALOQUEMAO,(006) Apoyo Ciudadano,740
17/03/2020,(07111) NQS - RICAURTE,(002) Adulto Mayor,552
17/03/2020,(07111) NQS - RICAURTE,(005) Discapacidad,115
17/03/2020,(07111) NQS - RICAURTE,(006) Apoyo Ciudadano,1047
17/03/2020,(07112) COMUNEROS,(002) Adulto Mayor,464
17/03/2020,(07112) COMUNEROS,(005) Discapacidad,128
17/03/2020,(07112) COMUNEROS,(006) Apoyo Ciudadano,629
17/03/2020,(07113) SANTA ISABEL,(002) Adulto Mayor,265
17/03/2020,(07113) SANTA ISABEL,(005) Discapacidad,65
17/03/2020,(07113) SANTA ISABEL,(006) Apoyo Ciudadano,279
17/03/2020,(07200) Tygua-San José,(002) Adulto Mayor,121
17/03/2020,(07200) Tygua-San José,(005) Discapacidad,46
17/03/2020,(07200) Tygua-San José,(006) Apoyo Ciudadano,200
17/03/2020,(07201) Guatoque -Veraguas,(002) Adulto Mayor,124
17/03/2020,(07201) Guatoque -Veraguas,(005) Discapacidad,44
17/03/2020,(07201) Guatoque -Veraguas,(006) Apoyo Ciudadano,234
17/03/2020,(07503) SAN MATEO,(002) Adulto Mayor,1443
17/03/2020,(07503) SAN MATEO,(005) Discapacidad,338
17/03/2020,(07503) SAN MATEO,(006) Apoyo Ciudadano,2510
17/03/2020,(07504) TERREROS,(002) Adulto Mayor,636
17/03/2020,(07504) TERREROS,(005) Discapacidad,170
17/03/2020,(07504) TERREROS,(006) Apoyo Ciudadano,1765
17/03/2020,(07505) LEON XIII,(002) Adulto Mayor,325
17/03/2020,(07505) LEON XIII,(005) Discapacidad,81
17/03/2020,(07505) LEON XIII,(006) Apoyo Ciudadano,631
17/03/2020,(07506) DESPENSA,(002) Adulto Mayor,94
17/03/2020,(07506) DESPENSA,(005) Discapacidad,35
17/03/2020,(07506) DESPENSA,(006) Apoyo Ciudadano,271
17/03/2020,(08000) Portal Tunal,(002) Adulto Mayor,1500
17/03/2020,(08000) Portal Tunal,(005) Discapacidad,905
17/03/2020,(08000) Portal Tunal,(006) Apoyo Ciudadano,6752
17/03/2020,(08001) Parque el Tunal,(002) Adulto Mayor,111
17/03/2020,(08001) Parque el Tunal,(005) Discapacidad,81
17/03/2020,(08001) Parque el Tunal,(006) Apoyo Ciudadano,487
17/03/2020,(08002) Biblioteca,(002) Adulto Mayor,108
17/03/2020,(08002) Biblioteca,(005) Discapacidad,72
17/03/2020,(08002) Biblioteca,(006) Apoyo Ciudadano,319
17/03/2020,(08100) Portal Tunal Cable,(002) Adulto Mayor,2
17/03/2020,(08100) Portal Tunal Cable,(005) Discapacidad,1
17/03/2020,(08100) Portal Tunal Cable,(006) Apoyo Ciudadano,11
17/03/2020,(09000) Cabecera Usme,(002) Adulto Mayor,1880
17/03/2020,(09000) Cabecera Usme,(005) Discapacidad,1246
17/03/2020,(09000) Cabecera Usme,(006) Apoyo Ciudadano,7301
17/03/2020,(09001) Molinos,(002) Adulto Mayor,790
17/03/2020,(09001) Molinos,(005) Discapacidad,533
17/03/2020,(09001) Molinos,(006) Apoyo Ciudadano,2772
17/03/2020,(09002) Consuelo,(002) Adulto Mayor,91
17/03/2020,(09002) Consuelo,(005) Discapacidad,79
17/03/2020,(09002) Consuelo,(006) Apoyo Ciudadano,393
17/03/2020,(09003) Socorro,(002) Adulto Mayor,112
17/03/2020,(09003) Socorro,(005) Discapacidad,85
17/03/2020,(09003) Socorro,(006) Apoyo Ciudadano,429
17/03/2020,(09004) Santa Lucía,(002) Adulto Mayor,443
17/03/2020,(09004) Santa Lucía,(005) Discapacidad,244
17/03/2020,(09004) Santa Lucía,(006) Apoyo Ciudadano,1785
17/03/2020,(09100) Calle 40 Sur,(002) Adulto Mayor,596
17/03/2020,(09100) Calle 40 Sur,(005) Discapacidad,364
17/03/2020,(09100) Calle 40 Sur,(006) Apoyo Ciudadano,1919
17/03/2020,(09101) Quiroga,(002) Adulto Mayor,161
17/03/2020,(09101) Quiroga,(005) Discapacidad,89
17/03/2020,(09101) Quiroga,(006) Apoyo Ciudadano,370
17/03/2020,(09103) Olaya,(002) Adulto Mayor,452
17/03/2020,(09103) Olaya,(005) Discapacidad,229
17/03/2020,(09103) Olaya,(006) Apoyo Ciudadano,937
17/03/2020,(09104) Restrepo,(002) Adulto Mayor,865
17/03/2020,(09104) Restrepo,(005) Discapacidad,436
17/03/2020,(09104) Restrepo,(006) Apoyo Ciudadano,2318
17/03/2020,(09105) Río Fucha,(002) Adulto Mayor,248
17/03/2020,(09105) Río Fucha,(005) Discapacidad,132
17/03/2020,(09105) Río Fucha,(006) Apoyo Ciudadano,368
17/03/2020,(09106) Nariño,(002) Adulto Mayor,236
17/03/2020,(09106) Nariño,(005) Discapacidad,91
17/03/2020,(09106) Nariño,(006) Apoyo Ciudadano,472
17/03/2020,(09107) Hortúa,(002) Adulto Mayor,372
17/03/2020,(09107) Hortúa,(005) Discapacidad,261
17/03/2020,(09107) Hortúa,(006) Apoyo Ciudadano,784
17/03/2020,(09108) Hospital,(002) Adulto Mayor,70
17/03/2020,(09108) Hospital,(005) Discapacidad,88
17/03/2020,(09108) Hospital,(006) Apoyo Ciudadano,162
17/03/2020,(09109) Tercer Milenio,(002) Adulto Mayor,221
17/03/2020,(09109) Tercer Milenio,(005) Discapacidad,74
17/03/2020,(09109) Tercer Milenio,(006) Apoyo Ciudadano,355
17/03/2020,(09110) Avenida Jimenez,(002) Adulto Mayor,1313
17/03/2020,(09110) Avenida Jimenez,(005) Discapacidad,446
17/03/2020,(09110) Avenida Jimenez,(006) Apoyo Ciudadano,2064
17/03/2020,(09111) Calle 19,(002) Adulto Mayor,600
17/03/2020,(09111) Calle 19,(005) Discapacidad,181
17/03/2020,(09111) Calle 19,(006) Apoyo Ciudadano,886
17/03/2020,(09113) Calle 22,(002) Adulto Mayor,235
17/03/2020,(09113) Calle 22,(005) Discapacidad,101
17/03/2020,(09113) Calle 22,(006) Apoyo Ciudadano,501
17/03/2020,(09114) Calle 26,(002) Adulto Mayor,383
17/03/2020,(09114) Calle 26,(005) Discapacidad,97
17/03/2020,(09114) Calle 26,(006) Apoyo Ciudadano,660
17/03/2020,(09115) Calle 34,(002) Adulto Mayor,653
17/03/2020,(09115) Calle 34,(005) Discapacidad,228
17/03/2020,(09115) Calle 34,(006) Apoyo Ciudadano,1304
17/03/2020,(09116) Avenida 39,(002) Adulto Mayor,445
17/03/2020,(09116) Avenida 39,(005) Discapacidad,134
17/03/2020,(09116) Avenida 39,(006) Apoyo Ciudadano,640
17/03/2020,(09117) Calle 45,(002) Adulto Mayor,766
17/03/2020,(09117) Calle 45,(005) Discapacidad,224
17/03/2020,(09117) Calle 45,(006) Apoyo Ciudadano,967
17/03/2020,(09118) Marly,(002) Adulto Mayor,1662
17/03/2020,(09118) Marly,(005) Discapacidad,569
17/03/2020,(09118) Marly,(006) Apoyo Ciudadano,1999
17/03/2020,(09119) Calle 57,(002) Adulto Mayor,633
17/03/2020,(09119) Calle 57,(005) Discapacidad,175
17/03/2020,(09119) Calle 57,(006) Apoyo Ciudadano,1024
17/03/2020,(09120) Calle 63,(002) Adulto Mayor,968
17/03/2020,(09120) Calle 63,(005) Discapacidad,300
17/03/2020,(09120) Calle 63,(006) Apoyo Ciudadano,1766
17/03/2020,(09121) Las Flores,(002) Adulto Mayor,865
17/03/2020,(09121) Las Flores,(005) Discapacidad,250
17/03/2020,(09121) Las Flores,(006) Apoyo Ciudadano,1330
17/03/2020,(09122) Calle 72,(002) Adulto Mayor,784
17/03/2020,(09122) Calle 72,(005) Discapacidad,208
17/03/2020,(09122) Calle 72,(006) Apoyo Ciudadano,1712
